N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
559945,2021-07-14 10:24:00,17396,United Kingdom,1,18.0
579185,2021-11-28 15:28:00,13188,United Kingdom,25,114.6
566399,2021-09-12 13:11:00,16141,United Kingdom,238,620.4
569140,2021-09-30 14:59:00,14503,United Kingdom,560,687.38
567182,2021-09-18 15:21:00,13334,United Kingdom,424,804.98
546637,2021-03-15 12:37:00,13854,United Kingdom,34,292.3
563037,2021-08-11 15:02:00,12362,Belgium,340,469.25
547372,2021-03-22 13:46:00,16374,United Kingdom,52,156.3
559144,2021-07-06 14:17:00,12921,United Kingdom,161,312.75
537346,2020-12-06 12:21:00,15301,United Kingdom,503,673.37
564326,2021-08-24 13:30:00,17256,United Kingdom,73,112.1
549689,2021-04-11 13:40:00,15971,United Kingdom,7,22.65
545229,2021-03-01 09:52:00,16915,United Kingdom,18,54.3
572238,2021-10-21 14:50:00,15819,United Kingdom,218,319.98
552978,2021-05-12 14:46:00,12590,Germany,4282,9341.26
566534,2021-09-13 11:32:00,0,United Kingdom,531,2437.77
536938,2020-12-03 12:05:00,14680,United Kingdom,464,1680.88
544198,2021-02-17 09:53:00,12971,United Kingdom,36,84.0
572763,2021-10-26 09:54:00,12812,Japan,164,229.64
553515,2021-05-17 14:03:00,17515,United Kingdom,68,139.19
573159,2021-10-28 08:58:00,16648,United Kingdom,281,290.66
581423,2021-12-08 15:24:00,16688,United Kingdom,52,145.7
576615,2021-11-15 16:42:00,17231,United Kingdom,222,389.76
579511,2021-11-29 16:45:00,14836,United Kingdom,12,23.4
550438,2021-04-18 12:16:00,15265,United Kingdom,240,712.24
557933,2021-06-23 15:07:00,13014,United Kingdom,133,460.75
549748,2021-04-12 10:42:00,17428,United Kingdom,146,497.82
547490,2021-03-23 11:48:00,17507,United Kingdom,137,265.02
562140,2021-08-03 10:11:00,18241,United Kingdom,43,95.85
563168,2021-08-12 12:41:00,16045,United Kingdom,195,210.05
555015,2021-05-31 10:45:00,16558,United Kingdom,471,613.54
577400,2021-11-18 17:20:00,16201,United Kingdom,328,571.24
566635,2021-09-14 10:54:00,0,United Kingdom,288,244.8
550322,2021-04-17 12:53:00,14524,United Kingdom,52,158.47
562275,2021-08-04 10:04:00,12689,France,281,511.03
540004,2021-01-04 10:37:00,13094,United Kingdom,72,76.32
579779,2021-11-30 15:16:00,17737,United Kingdom,51,80.85
537225,2020-12-05 16:41:00,12748,United Kingdom,316,496.48
543251,2021-02-04 14:51:00,14194,United Kingdom,217,516.95
575931,2021-11-13 10:35:00,16560,United Kingdom,331,509.23
548203,2021-03-29 16:41:00,0,United Kingdom,1786,6908.57
570240,2021-10-09 15:17:00,13212,United Kingdom,17,75.25
551059,2021-04-26 12:08:00,13668,United Kingdom,213,360.03
580110,2021-12-01 15:47:00,17350,United Kingdom,42,72.24
579268,2021-11-29 09:47:00,14321,United Kingdom,368,300.16
546983,2021-03-18 12:27:00,16626,United Kingdom,359,795.75
569530,2021-10-04 14:58:00,17957,United Kingdom,287,111.68
570247,2021-10-10 08:23:00,15193,United Kingdom,144,499.32
566397,2021-09-12 12:54:00,17811,United Kingdom,85,147.02
573899,2021-11-01 14:41:00,15847,United Kingdom,101,208.59
552831,2021-05-11 14:12:00,13052,United Kingdom,222,348.15
559004,2021-07-05 12:23:00,12428,Finland,228,632.44
568491,2021-09-27 11:58:00,15443,United Kingdom,194,369.54
568787,2021-09-29 09:19:00,13741,United Kingdom,75,305.3
570697,2021-10-12 09:10:00,15281,United Kingdom,83,140.37
564158,2021-08-23 12:37:00,16712,United Kingdom,186,250.86
578065,2021-11-22 15:41:00,0,United Kingdom,1378,4381.48
576930,2021-11-17 11:09:00,14834,United Kingdom,122,311.44
543002,2021-02-02 12:36:00,13491,United Kingdom,97,117.09
552786,2021-05-11 12:14:00,16029,United Kingdom,432,1024.8
567943,2021-09-22 19:33:00,14702,United Kingdom,63,216.09
573413,2021-10-30 16:12:00,15444,United Kingdom,192,342.9
549844,2021-04-12 14:17:00,12854,United Kingdom,260,420.47
542265,2021-01-26 17:27:00,15867,United Kingdom,53,142.71
575866,2021-11-11 12:41:00,16107,United Kingdom,168,504.24
562037,2021-08-02 09:34:00,13023,United Kingdom,159,336.4
571931,2021-10-19 16:59:00,0,United Kingdom,572,2120.09
539330,2020-12-17 09:38:00,12370,Austria,51,277.2
562033,2021-08-02 08:49:00,15410,United Kingdom,146,340.74
571563,2021-10-18 10:07:00,16249,United Kingdom,188,359.3
558871,2021-07-04 13:19:00,12557,Spain,1506,4146.34
555742,2021-06-07 10:34:00,16949,United Kingdom,197,388.0
571899,2021-10-19 14:22:00,16885,United Kingdom,45,127.1
546079,2021-03-09 11:05:00,14534,United Kingdom,87,188.25
581415,2021-12-08 14:53:00,13269,United Kingdom,226,333.68
549234,2021-04-07 11:12:00,16515,United Kingdom,111,301.82
581096,2021-12-07 11:36:00,17412,United Kingdom,86,186.4
567850,2021-09-22 13:18:00,15067,United Kingdom,347,538.69
575195,2021-11-09 09:40:00,16767,United Kingdom,202,271.36
541677,2021-01-20 14:01:00,12747,United Kingdom,88,303.04
541126,2021-01-14 10:10:00,15626,United Kingdom,312,281.88
548978,2021-04-05 12:08:00,15727,United Kingdom,393,784.45
556020,2021-06-08 12:03:00,13571,United Kingdom,82,114.71
540148,2021-01-05 10:58:00,14189,United Kingdom,510,364.8
537626,2020-12-07 14:57:00,12347,Iceland,319,711.79
571737,2021-10-19 10:31:00,14367,United Kingdom,370,764.74
536863,2020-12-03 11:19:00,17967,United Kingdom,80,123.07
571443,2021-10-17 13:43:00,17785,United Kingdom,67,131.94
539764,2020-12-22 11:07:00,14533,United Kingdom,540,433.5
537258,2020-12-06 11:16:00,17227,United Kingdom,92,142.25
581225,2021-12-08 09:55:00,17677,United Kingdom,444,657.12
546373,2021-03-11 12:00:00,12583,France,325,712.85
558631,2021-06-30 18:17:00,17921,United Kingdom,67,161.89
551896,2021-05-05 10:29:00,13711,United Kingdom,122,170.96
545223,2021-03-01 08:58:00,16462,United Kingdom,4,34.0
554101,2021-05-22 13:29:00,13549,United Kingdom,120,223.7
562099,2021-08-02 13:46:00,14688,United Kingdom,261,423.3
542894,2021-02-01 13:45:00,12775,Netherlands,113,214.45
578220,2021-11-23 11:49:00,16525,United Kingdom,214,341.54
551387,2021-04-28 11:40:00,14240,United Kingdom,79,226.85
547082,2021-03-20 15:15:00,0,United Kingdom,5,27.65
549563,2021-04-10 14:02:00,14030,United Kingdom,80,113.62
563259,2021-08-15 12:19:00,17958,United Kingdom,84,508.46
575075,2021-11-08 13:19:00,13975,United Kingdom,213,287.35
548521,2021-03-31 16:41:00,17735,United Kingdom,626,652.52
579667,2021-11-30 12:32:00,16361,United Kingdom,52,115.47
541974,2021-01-24 14:16:00,14541,United Kingdom,78,163.04
574247,2021-11-03 12:56:00,13168,United Kingdom,125,346.53
557674,2021-06-22 10:19:00,16422,United Kingdom,1967,1754.97
538943,2020-12-15 11:15:00,14060,United Kingdom,168,253.2
551902,2021-05-05 10:49:00,17512,United Kingdom,168,99.6
562930,2021-08-10 16:01:00,14209,United Kingdom,184,354.68
563843,2021-08-19 14:02:00,17811,United Kingdom,57,108.94
550754,2021-04-20 11:57:00,15465,United Kingdom,60,597.0
563175,2021-08-12 14:02:00,14855,United Kingdom,138,339.3
540399,2021-01-07 09:23:00,14047,United Kingdom,2,9.3
579149,2021-11-28 13:21:00,13844,United Kingdom,196,361.62
556812,2021-06-14 17:25:00,0,United Kingdom,838,3393.04
537140,2020-12-05 12:53:00,12748,United Kingdom,54,70.42
575145,2021-11-08 15:40:00,14116,United Kingdom,78,213.5
567387,2021-09-20 10:38:00,17450,United Kingdom,1232,3189.94
563688,2021-08-18 12:41:00,16767,United Kingdom,573,567.62
578114,2021-11-23 09:41:00,16185,United Kingdom,107,194.41
544108,2021-02-16 10:53:00,12653,Israel,286,779.1
577616,2021-11-21 10:22:00,13823,United Kingdom,114,307.24
575317,2021-11-09 13:12:00,17402,United Kingdom,106,312.9
574531,2021-11-04 14:11:00,12748,United Kingdom,71,37.29
554485,2021-05-24 13:22:00,18018,United Kingdom,3,37.45
541978,2021-01-24 14:46:00,13551,United Kingdom,12,91.8
556574,2021-06-13 13:41:00,16209,United Kingdom,409,1336.2
546310,2021-03-10 16:26:00,15291,United Kingdom,52,330.6
545913,2021-03-08 10:39:00,16779,United Kingdom,220,431.58
536528,2020-12-01 13:17:00,15525,United Kingdom,124,313.93
539420,2020-12-17 14:15:00,15160,United Kingdom,84,158.16
566485,2021-09-13 09:49:00,13880,United Kingdom,112,181.6
580543,2021-12-05 09:11:00,18223,United Kingdom,286,578.72
553022,2021-05-12 19:23:00,18172,United Kingdom,4,59.8
547106,2021-03-21 11:24:00,15039,United Kingdom,259,614.85
573279,2021-10-28 13:22:00,16107,United Kingdom,208,496.8
550830,2021-04-21 10:29:00,13534,United Kingdom,66,174.15
544298,2021-02-17 12:51:00,14298,United Kingdom,646,790.86
555415,2021-06-03 10:08:00,14500,United Kingdom,103,284.85
547719,2021-03-25 10:05:00,14404,United Kingdom,146,307.5
574844,2021-11-07 11:57:00,12783,Portugal,89,222.26
565206,2021-09-01 16:46:00,12971,United Kingdom,102,117.06
548660,2021-04-01 14:24:00,13169,United Kingdom,96,505.2
567816,2021-09-22 12:34:00,17243,United Kingdom,84,248.7
578254,2021-11-23 12:52:00,17809,United Kingdom,180,366.8
571306,2021-10-17 09:57:00,16701,United Kingdom,658,720.56
551469,2021-04-28 16:23:00,18037,United Kingdom,6,15.27
563820,2021-08-19 11:57:00,0,United Kingdom,1,10.0
540769,2021-01-11 10:38:00,12601,Germany,87,144.26
548308,2021-03-30 12:00:00,17220,United Kingdom,204,417.75
547967,2021-03-28 15:49:00,0,United Kingdom,279,1491.72
563893,2021-08-19 17:10:00,16330,United Kingdom,13,27.36
552557,2021-05-10 11:31:00,16696,United Kingdom,90,404.7
556323,2021-06-10 10:59:00,17819,United Kingdom,115,599.45
543174,2021-02-04 09:34:00,16938,United Kingdom,120,267.6
571942,2021-10-20 10:06:00,17434,United Kingdom,210,327.93
577776,2021-11-21 16:02:00,12504,Germany,3,32.65
550978,2021-04-21 17:31:00,13983,United Kingdom,261,305.43
562792,2021-08-09 14:18:00,17634,United Kingdom,130,105.99
556408,2021-06-10 11:54:00,13533,United Kingdom,97,124.15
571690,2021-10-18 14:32:00,14191,United Kingdom,279,329.97
566277,2021-09-11 14:01:00,16796,United Kingdom,186,305.62
566787,2021-09-15 10:31:00,0,United Kingdom,410,2693.57
548407,2021-03-31 10:07:00,16401,United Kingdom,376,306.6
572858,2021-10-26 12:36:00,13571,United Kingdom,144,136.63
541596,2021-01-19 16:18:00,17602,United Kingdom,155,185.92
546929,2021-03-18 10:34:00,13090,United Kingdom,126,555.3
557329,2021-06-20 10:13:00,17227,United Kingdom,104,107.6
551872,2021-05-04 17:19:00,12955,United Kingdom,124,206.6
563690,2021-08-18 12:53:00,15152,United Kingdom,155,303.21
555839,2021-06-07 12:39:00,13283,United Kingdom,30,25.5
560260,2021-07-17 13:32:00,14044,United Kingdom,70,171.44
561955,2021-08-01 13:03:00,12949,United Kingdom,18,35.1
541827,2021-01-21 17:05:00,0,United Kingdom,1482,3388.21
568529,2021-09-27 13:38:00,16181,United Kingdom,152,305.54
577143,2021-11-18 09:31:00,13200,United Kingdom,70,142.88
562946,2021-08-11 09:38:00,15581,United Kingdom,1,2500.0
566480,2021-09-13 09:17:00,16451,United Kingdom,120,266.97
562538,2021-08-05 15:07:00,15505,United Kingdom,110,502.02
573362,2021-10-30 13:06:00,12597,Spain,1484,2176.45
558334,2021-06-28 13:11:00,12599,France,109,134.28
550284,2021-04-15 14:10:00,12383,Belgium,77,142.16
571437,2021-10-17 13:23:00,13069,United Kingdom,7,14.56
581095,2021-12-07 11:35:00,17238,United Kingdom,78,138.67
549117,2021-04-06 12:56:00,13491,United Kingdom,192,136.92
559520,2021-07-08 16:26:00,0,United Kingdom,2,9.9
538206,2020-12-10 11:31:00,17827,United Kingdom,44,236.92
572552,2021-10-24 17:07:00,14096,United Kingdom,843,3472.42
537619,2020-12-07 13:53:00,13786,United Kingdom,136,230.4
543309,2021-02-07 12:05:00,18118,United Kingdom,105,245.64
564855,2021-08-31 09:10:00,16746,United Kingdom,338,307.42
549744,2021-04-12 10:30:00,15240,United Kingdom,204,316.2
552857,2021-05-11 15:34:00,0,United Kingdom,369,1631.61
547103,2021-03-21 10:54:00,15218,United Kingdom,299,527.85
556683,2021-06-14 09:43:00,15358,United Kingdom,112,212.04
551713,2021-05-03 15:12:00,16230,United Kingdom,195,275.93
537196,2020-12-05 13:55:00,15426,United Kingdom,159,411.42
573161,2021-10-28 09:00:00,17736,United Kingdom,1,39.95
574335,2021-11-04 09:49:00,13592,United Kingdom,13,42.45
574715,2021-11-06 14:33:00,14135,United Kingdom,93,346.35
536536,2020-12-01 13:45:00,18144,United Kingdom,95,165.05
573927,2021-11-02 09:59:00,13890,United Kingdom,72,282.2
574239,2021-11-03 12:43:00,14849,United Kingdom,297,467.86
550192,2021-04-15 08:45:00,12582,Finland,159,306.2
538473,2020-12-12 12:35:00,13668,United Kingdom,66,177.66
581116,2021-12-07 12:21:00,17232,United Kingdom,93,213.48
557311,2021-06-19 15:36:00,15700,United Kingdom,355,692.78
568537,2021-09-27 14:04:00,15061,United Kingdom,274,1001.4
559063,2021-07-06 10:10:00,17220,United Kingdom,178,173.86
579452,2021-11-29 14:00:00,13199,United Kingdom,36,225.0
569917,2021-10-06 17:02:00,17453,United Kingdom,160,342.0
553884,2021-05-19 15:36:00,12600,Germany,47,202.26
545979,2021-03-08 12:30:00,12748,United Kingdom,116,111.0
579458,2021-11-29 14:38:00,16549,United Kingdom,168,339.21
563755,2021-08-19 10:58:00,17612,United Kingdom,286,306.81
541676,2021-01-20 14:01:00,15379,United Kingdom,351,530.48
564342,2021-08-24 14:53:00,16340,United Kingdom,501,549.07
580506,2021-12-04 13:34:00,13319,United Kingdom,128,309.1
563764,2021-08-19 11:15:00,14606,United Kingdom,42,113.05
556580,2021-06-13 14:20:00,17719,United Kingdom,120,311.4
541870,2021-01-24 09:39:00,0,United Kingdom,129,733.53
554042,2021-05-20 14:47:00,15237,United Kingdom,128,154.73
573324,2021-10-30 10:56:00,16235,United Kingdom,78,192.02
575893,2021-11-11 14:23:00,17088,United Kingdom,121,239.28
537359,2020-12-06 12:30:00,14825,United Kingdom,72,184.1
560773,2021-07-20 16:17:00,0,United Kingdom,847,2330.17
550156,2021-04-14 15:02:00,17381,United Kingdom,600,501.12
538499,2020-12-12 12:46:00,17819,United Kingdom,35,388.65
575947,2021-11-13 11:50:00,0,United Kingdom,574,4357.43
578535,2021-11-24 14:52:00,13207,United Kingdom,58,52.74
549579,2021-04-11 09:18:00,15780,United Kingdom,127,225.61
579039,2021-11-28 10:23:00,17031,United Kingdom,110,154.4
578092,2021-11-22 17:19:00,16811,United Kingdom,393,314.77
540169,2021-01-05 12:20:00,14527,United Kingdom,33,229.75
574013,2021-11-02 11:59:00,14285,United Kingdom,140,300.6
562607,2021-08-08 11:45:00,12885,United Kingdom,346,645.35
578339,2021-11-24 09:07:00,12421,Spain,77,178.48
568047,2021-09-23 12:27:00,15075,United Kingdom,447,773.03
554483,2021-05-24 12:57:00,13771,United Kingdom,231,593.25
557064,2021-06-16 15:07:00,13263,United Kingdom,156,324.29
563728,2021-08-18 17:09:00,17045,United Kingdom,71,191.09
554141,2021-05-23 10:34:00,14189,United Kingdom,72,51.36
576841,2021-11-16 15:26:00,17368,United Kingdom,34,110.08
539721,2020-12-21 13:34:00,17306,United Kingdom,1296,324.0
547517,2021-03-23 14:33:00,12395,Belgium,321,326.5
542790,2021-02-01 10:38:00,16612,United Kingdom,135,280.05
568211,2021-09-25 15:59:00,13429,United Kingdom,620,330.6
566318,2021-09-12 10:47:00,15971,United Kingdom,110,217.3
570723,2021-10-12 11:09:00,15267,United Kingdom,96,120.0
539441,2020-12-17 15:30:00,0,United Kingdom,1,0.42
568205,2021-09-25 15:30:00,18066,United Kingdom,108,318.0
581170,2021-12-07 15:00:00,13767,United Kingdom,418,885.98
547099,2021-03-21 10:30:00,18224,United Kingdom,69,158.95
561219,2021-07-26 08:51:00,18180,United Kingdom,380,301.2
556817,2021-06-15 09:33:00,14609,United Kingdom,720,151.2
569692,2021-10-05 15:17:00,14389,United Kingdom,540,732.32
556536,2021-06-13 12:36:00,17795,United Kingdom,150,187.14
569936,2021-10-06 17:52:00,17490,United Kingdom,204,306.72
551346,2021-04-28 09:12:00,12362,Belgium,275,495.24
576057,2021-11-13 15:05:00,15861,United Kingdom,146,144.94
564544,2021-08-25 15:50:00,15663,United Kingdom,106,138.14
554850,2021-05-27 09:15:00,17739,United Kingdom,158,388.18
566928,2021-09-15 15:21:00,16189,United Kingdom,102,144.48
560650,2021-07-20 11:38:00,15529,United Kingdom,429,466.87
563562,2021-08-17 14:02:00,16029,United Kingdom,412,697.6
567640,2021-09-21 14:08:00,12604,France,64,75.68
551878,2021-05-05 08:32:00,15129,United Kingdom,30,119.7
549733,2021-04-11 16:56:00,17827,United Kingdom,218,312.01
573545,2021-10-31 13:12:00,16969,United Kingdom,76,171.45
559515,2021-07-08 15:58:00,0,United Kingdom,30,136.32
566408,2021-09-12 13:43:00,16984,United Kingdom,791,1255.22
556821,2021-06-15 10:22:00,0,United Kingdom,31,296.04
562768,2021-08-09 10:49:00,14127,United Kingdom,124,257.48
536601,2020-12-02 08:33:00,17850,United Kingdom,12,22.2
576780,2021-11-16 13:27:00,13258,United Kingdom,155,370.36
543731,2021-02-11 11:57:00,17677,United Kingdom,422,612.25
560927,2021-07-22 09:55:00,13078,United Kingdom,202,572.93
567154,2021-09-16 16:29:00,15523,United Kingdom,132,412.01
569565,2021-10-05 09:52:00,16722,United Kingdom,475,314.5
549938,2021-04-13 11:42:00,13199,United Kingdom,160,408.0
575706,2021-11-10 17:13:00,14713,United Kingdom,250,365.0
542903,2021-02-01 14:46:00,15107,United Kingdom,48,40.8
559907,2021-07-13 13:37:00,12766,Portugal,625,936.48
570405,2021-10-10 12:51:00,13429,United Kingdom,244,165.72
575979,2021-11-13 13:30:00,14784,United Kingdom,181,175.31
567533,2021-09-21 09:45:00,17651,United Kingdom,408,652.85
561368,2021-07-26 16:00:00,14866,United Kingdom,1,36.5
572765,2021-10-26 10:02:00,16013,United Kingdom,672,2251.2
580731,2021-12-05 17:36:00,17383,United Kingdom,150,199.29
566055,2021-09-08 15:05:00,15453,United Kingdom,97,227.79
568518,2021-09-27 12:53:00,12680,France,65,189.2
551334,2021-04-27 16:39:00,17991,United Kingdom,2,5.9
555588,2021-06-06 09:16:00,16849,United Kingdom,33,124.57
575512,2021-11-10 10:36:00,14121,United Kingdom,786,1247.41
545996,2021-03-08 14:12:00,14367,United Kingdom,480,983.16
548568,2021-04-01 10:43:00,14543,United Kingdom,30,283.21
555521,2021-06-05 11:21:00,13576,United Kingdom,147,389.61
576853,2021-11-16 15:48:00,12971,United Kingdom,57,93.39
576253,2021-11-14 13:57:00,15125,United Kingdom,200,358.0
558636,2021-06-30 19:58:00,14702,United Kingdom,60,165.5
563753,2021-08-19 10:51:00,12513,France,462,612.29
545888,2021-03-07 16:14:00,13798,United Kingdom,322,416.22
567165,2021-09-18 11:58:00,17841,United Kingdom,162,258.99
554117,2021-05-22 15:12:00,13758,United Kingdom,832,893.37
554954,2021-05-27 14:50:00,14227,United Kingdom,87,179.67
556795,2021-06-14 14:29:00,15912,United Kingdom,119,123.13
559801,2021-07-12 13:46:00,0,United Kingdom,43,348.56
580259,2021-12-02 12:32:00,13705,United Kingdom,126,189.18
545426,2021-03-02 14:41:00,15189,United Kingdom,82,276.66
539729,2020-12-21 14:29:00,0,United Kingdom,1,7.95
566572,2021-09-13 12:52:00,13488,United Kingdom,177,432.75
542929,2021-02-02 10:34:00,17811,United Kingdom,105,289.3
580646,2021-12-05 13:13:00,17857,United Kingdom,1600,1048.0
555251,2021-06-01 15:12:00,13062,United Kingdom,343,346.98
573126,2021-10-27 16:32:00,15738,United Kingdom,219,335.55
553489,2021-05-17 12:43:00,15730,United Kingdom,314,467.43
550188,2021-04-14 18:57:00,12457,Switzerland,197,669.25
571682,2021-10-18 14:00:00,14179,United Kingdom,221,551.68
554073,2021-05-22 11:26:00,17007,United Kingdom,90,117.66
562941,2021-08-11 08:39:00,15498,United Kingdom,12,17.4
575695,2021-11-10 16:39:00,17502,United Kingdom,94,226.6
568329,2021-09-26 14:12:00,15243,United Kingdom,185,316.68
576696,2021-11-16 12:26:00,16669,United Kingdom,402,645.38
557012,2021-06-16 11:51:00,18241,United Kingdom,24,62.4
579345,2021-11-29 11:46:00,12727,France,342,643.0
562260,2021-08-03 15:38:00,13408,United Kingdom,327,452.8
556908,2021-06-15 13:23:00,18165,United Kingdom,254,302.46
545336,2021-03-01 16:53:00,12428,Finland,2,551.2
567900,2021-09-22 16:27:00,14911,EIRE,5,10.5
569037,2021-09-30 10:45:00,13263,United Kingdom,565,499.49
574675,2021-11-06 12:31:00,17289,United Kingdom,248,438.17
567307,2021-09-19 13:35:00,15078,United Kingdom,290,573.2
564436,2021-08-25 12:06:00,17841,United Kingdom,169,451.92
579101,2021-11-28 11:27:00,16364,United Kingdom,165,359.49
564370,2021-08-25 09:53:00,17134,United Kingdom,22,94.5
556781,2021-06-14 12:47:00,13384,United Kingdom,666,1172.6
537683,2020-12-08 10:14:00,12921,United Kingdom,240,365.4
576365,2021-11-14 17:55:00,0,United Kingdom,13956,50653.91
566596,2021-09-13 15:18:00,14163,United Kingdom,304,786.52
553156,2021-05-13 14:58:00,17841,United Kingdom,174,240.73
544305,2021-02-17 13:54:00,15044,United Kingdom,48,205.5
564079,2021-08-22 15:55:00,12627,Germany,322,630.39
543164,2021-02-03 19:32:00,13208,United Kingdom,157,168.45
571276,2021-10-16 12:30:00,14702,United Kingdom,157,360.41
